date,level_1,level_2,level_3,lati,longti,refugee,sum_1,sum_2,sum_3,sum
2013/3/7,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/3/6,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/3/5,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/3/4,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/3/3,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/3/2,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/3/1,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/28,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/27,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/26,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/25,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/24,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/23,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/22,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/21,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/20,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/19,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/18,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/17,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/16,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/15,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/14,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/13,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/12,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/11,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/10,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/9,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/8,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/7,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/6,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/5,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/4,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/3,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/2,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/2/1,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/31,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/30,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/29,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/28,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/27,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/26,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/25,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/24,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/23,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/22,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/21,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/20,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/19,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/18,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/17,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/16,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/15,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/14,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/13,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/12,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/11,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/10,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/9,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/8,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/7,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/6,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/5,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/4,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/3,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/2,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2013/1/1,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/31,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/30,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/29,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/28,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/27,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/26,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/25,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/24,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/23,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/22,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/21,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/20,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/19,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/18,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/17,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/16,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/15,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/14,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/13,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/12,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/11,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/10,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/9,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/8,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/7,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/6,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/5,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/4,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/3,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/2,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/12/1,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/30,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/29,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/28,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/27,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/26,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/25,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/24,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/23,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/22,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/21,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/20,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/19,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/18,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/17,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/16,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/15,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/14,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/13,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/12,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/11,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/10,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/9,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/8,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/7,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/6,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/5,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/4,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/3,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/2,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/11/1,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/31,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/30,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/29,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/28,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/27,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/26,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/25,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/24,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/23,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/22,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/21,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/20,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/19,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/18,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/17,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/16,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/15,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/14,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/13,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/12,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/11,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/10,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/9,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/8,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/7,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/6,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/5,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/4,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/3,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/2,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/10/1,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/30,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/29,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/28,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/27,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/26,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/25,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/24,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/23,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/22,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/21,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/20,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/19,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/18,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/17,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/16,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/15,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/14,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/13,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/12,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/11,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/10,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/9,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/8,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/7,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/6,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/5,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/4,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/3,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/2,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/9/1,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/31,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/30,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/29,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/28,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/27,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/26,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/25,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/24,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/23,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/22,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/21,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/20,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/19,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/18,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/17,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/16,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/15,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/14,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/13,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/12,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/11,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/10,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/9,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/8,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/7,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/6,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/5,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/4,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/3,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/2,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/8/1,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/31,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/30,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/29,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/28,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/27,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/26,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/25,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/24,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/23,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/22,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/21,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/20,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/19,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/18,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/17,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/16,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/15,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/14,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/13,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/12,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/11,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/10,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/9,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/8,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/7,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/6,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/5,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/4,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/3,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/2,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/7/1,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/30,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/29,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/28,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/27,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/26,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/25,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/24,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/23,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/22,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/21,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/20,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/19,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/18,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/17,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/16,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/15,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/14,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/13,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/12,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/11,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/10,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/9,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/8,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/7,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/6,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/5,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/4,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/3,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/2,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/6/1,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/31,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/30,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/29,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/28,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/27,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/26,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/25,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/24,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/23,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/22,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/21,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/20,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/19,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/18,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/17,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/16,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/15,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/14,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/13,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/12,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/11,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/10,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/9,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/8,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/7,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/6,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/5,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/4,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/3,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/2,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/5/1,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/4/30,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/4/29,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/4/28,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/4/27,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/4/26,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
2012/4/25,LBN,Bekaa,Bekaa,33.8319,35.9148,0,0,0,0,0,
