date,refugee,level_1,level_2,level_3,lati,longti
10/10/14,915140.07,TUR,Turkey,Turkey,37.8829,36.3505
10/11/14,917444.83,TUR,Turkey,Turkey,37.8829,36.3505
10/12/14,919749.59,TUR,Turkey,Turkey,37.8829,36.3505
10/13/14,922054.34,TUR,Turkey,Turkey,37.8829,36.3505
10/14/14,924359.1,TUR,Turkey,Turkey,37.8829,36.3505
10/15/14,926663.86,TUR,Turkey,Turkey,37.8829,36.3505
10/16/14,928968.62,TUR,Turkey,Turkey,37.8829,36.3505
10/17/14,931273.38,TUR,Turkey,Turkey,37.8829,36.3505
10/18/14,933578.14,TUR,Turkey,Turkey,37.8829,36.3505
10/19/14,935882.9,TUR,Turkey,Turkey,37.8829,36.3505
10/20/14,938187.66,TUR,Turkey,Turkey,37.8829,36.3505
10/21/14,940492.41,TUR,Turkey,Turkey,37.8829,36.3505
10/22/14,942797.17,TUR,Turkey,Turkey,37.8829,36.3505
10/23/14,945101.93,TUR,Turkey,Turkey,37.8829,36.3505
10/24/14,947406.69,TUR,Turkey,Turkey,37.8829,36.3505
10/25/14,949711.45,TUR,Turkey,Turkey,37.8829,36.3505
10/26/14,952016.21,TUR,Turkey,Turkey,37.8829,36.3505
10/27/14,954320.97,TUR,Turkey,Turkey,37.8829,36.3505
10/28/14,956625.72,TUR,Turkey,Turkey,37.8829,36.3505
10/29/14,958930.48,TUR,Turkey,Turkey,37.8829,36.3505
10/30/14,961235.24,TUR,Turkey,Turkey,37.8829,36.3505
10/31/14,963540,TUR,Turkey,Turkey,37.8829,36.3505
11/1/14,966764.63,TUR,Turkey,Turkey,37.8829,36.3505
11/2/14,969989.27,TUR,Turkey,Turkey,37.8829,36.3505
11/3/14,973213.9,TUR,Turkey,Turkey,37.8829,36.3505
11/4/14,976438.53,TUR,Turkey,Turkey,37.8829,36.3505
11/5/14,979663.17,TUR,Turkey,Turkey,37.8829,36.3505
11/6/14,982887.8,TUR,Turkey,Turkey,37.8829,36.3505
11/7/14,986112.43,TUR,Turkey,Turkey,37.8829,36.3505
11/8/14,989337.07,TUR,Turkey,Turkey,37.8829,36.3505
11/9/14,992561.7,TUR,Turkey,Turkey,37.8829,36.3505
11/10/14,995786.33,TUR,Turkey,Turkey,37.8829,36.3505
11/11/14,999010.97,TUR,Turkey,Turkey,37.8829,36.3505
11/12/14,1002235.6,TUR,Turkey,Turkey,37.8829,36.3505
11/13/14,1005460.2,TUR,Turkey,Turkey,37.8829,36.3505
11/14/14,1008684.9,TUR,Turkey,Turkey,37.8829,36.3505
11/15/14,1011909.5,TUR,Turkey,Turkey,37.8829,36.3505
11/16/14,1015134.1,TUR,Turkey,Turkey,37.8829,36.3505
11/17/14,1018358.8,TUR,Turkey,Turkey,37.8829,36.3505
11/18/14,1021583.4,TUR,Turkey,Turkey,37.8829,36.3505
11/19/14,1024808,TUR,Turkey,Turkey,37.8829,36.3505
11/20/14,1028032.7,TUR,Turkey,Turkey,37.8829,36.3505
11/21/14,1031257.3,TUR,Turkey,Turkey,37.8829,36.3505
11/22/14,1034481.9,TUR,Turkey,Turkey,37.8829,36.3505
11/23/14,1037706.6,TUR,Turkey,Turkey,37.8829,36.3505
11/24/14,1040931.2,TUR,Turkey,Turkey,37.8829,36.3505
11/25/14,1044155.8,TUR,Turkey,Turkey,37.8829,36.3505
11/26/14,1047380.5,TUR,Turkey,Turkey,37.8829,36.3505
11/27/14,1050605.1,TUR,Turkey,Turkey,37.8829,36.3505
11/28/14,1053829.7,TUR,Turkey,Turkey,37.8829,36.3505
11/29/14,1057054.4,TUR,Turkey,Turkey,37.8829,36.3505
11/30/14,1060279,TUR,Turkey,Turkey,37.8829,36.3505
12/1/14,1076168,TUR,Turkey,Turkey,37.8829,36.3505
12/2/14,1092057.1,TUR,Turkey,Turkey,37.8829,36.3505
12/3/14,1107946.1,TUR,Turkey,Turkey,37.8829,36.3505
12/4/14,1123835.1,TUR,Turkey,Turkey,37.8829,36.3505
12/5/14,1139724.2,TUR,Turkey,Turkey,37.8829,36.3505
12/6/14,1155613.2,TUR,Turkey,Turkey,37.8829,36.3505
12/7/14,1171502.2,TUR,Turkey,Turkey,37.8829,36.3505
12/8/14,1187391.3,TUR,Turkey,Turkey,37.8829,36.3505
12/9/14,1203280.3,TUR,Turkey,Turkey,37.8829,36.3505
12/10/14,1219169.3,TUR,Turkey,Turkey,37.8829,36.3505
12/11/14,1235058.4,TUR,Turkey,Turkey,37.8829,36.3505
12/12/14,1250947.4,TUR,Turkey,Turkey,37.8829,36.3505
12/13/14,1266836.4,TUR,Turkey,Turkey,37.8829,36.3505
12/14/14,1282725.5,TUR,Turkey,Turkey,37.8829,36.3505
12/15/14,1298614.5,TUR,Turkey,Turkey,37.8829,36.3505
12/16/14,1314503.5,TUR,Turkey,Turkey,37.8829,36.3505
12/17/14,1330392.5,TUR,Turkey,Turkey,37.8829,36.3505
12/18/14,1346281.6,TUR,Turkey,Turkey,37.8829,36.3505
12/19/14,1362170.6,TUR,Turkey,Turkey,37.8829,36.3505
12/20/14,1378059.6,TUR,Turkey,Turkey,37.8829,36.3505
12/21/14,1393948.7,TUR,Turkey,Turkey,37.8829,36.3505
12/22/14,1409837.7,TUR,Turkey,Turkey,37.8829,36.3505
12/23/14,1425726.7,TUR,Turkey,Turkey,37.8829,36.3505
12/24/14,1441615.8,TUR,Turkey,Turkey,37.8829,36.3505
12/25/14,1457504.8,TUR,Turkey,Turkey,37.8829,36.3505
12/26/14,1473393.8,TUR,Turkey,Turkey,37.8829,36.3505
12/27/14,1489282.9,TUR,Turkey,Turkey,37.8829,36.3505
12/28/14,1505171.9,TUR,Turkey,Turkey,37.8829,36.3505
12/29/14,1521060.9,TUR,Turkey,Turkey,37.8829,36.3505
12/30/14,1536950,TUR,Turkey,Turkey,37.8829,36.3505
12/31/14,1552839,TUR,Turkey,Turkey,37.8829,36.3505
1/1/15,1555079.5,TUR,Turkey,Turkey,37.8829,36.3505
1/2/15,1557320,TUR,Turkey,Turkey,37.8829,36.3505
1/3/15,1559560.5,TUR,Turkey,Turkey,37.8829,36.3505
1/4/15,1561801,TUR,Turkey,Turkey,37.8829,36.3505
1/5/15,1564041.5,TUR,Turkey,Turkey,37.8829,36.3505
1/6/15,1566282,TUR,Turkey,Turkey,37.8829,36.3505
1/7/15,1568522.6,TUR,Turkey,Turkey,37.8829,36.3505
1/8/15,1570763.1,TUR,Turkey,Turkey,37.8829,36.3505
1/9/15,1573003.6,TUR,Turkey,Turkey,37.8829,36.3505
1/10/15,1575244.1,TUR,Turkey,Turkey,37.8829,36.3505
1/11/15,1577484.6,TUR,Turkey,Turkey,37.8829,36.3505
1/12/15,1579725.1,TUR,Turkey,Turkey,37.8829,36.3505
1/13/15,1581965.6,TUR,Turkey,Turkey,37.8829,36.3505
1/14/15,1584206.1,TUR,Turkey,Turkey,37.8829,36.3505
1/15/15,1586446.6,TUR,Turkey,Turkey,37.8829,36.3505
1/16/15,1588687.1,TUR,Turkey,Turkey,37.8829,36.3505
1/17/15,1590927.6,TUR,Turkey,Turkey,37.8829,36.3505
1/18/15,1593168.1,TUR,Turkey,Turkey,37.8829,36.3505
1/19/15,1595408.6,TUR,Turkey,Turkey,37.8829,36.3505
1/20/15,1597649.2,TUR,Turkey,Turkey,37.8829,36.3505
1/21/15,1599889.7,TUR,Turkey,Turkey,37.8829,36.3505
1/22/15,1602130.2,TUR,Turkey,Turkey,37.8829,36.3505
1/23/15,1604370.7,TUR,Turkey,Turkey,37.8829,36.3505
1/24/15,1606611.2,TUR,Turkey,Turkey,37.8829,36.3505
1/25/15,1608851.7,TUR,Turkey,Turkey,37.8829,36.3505
1/26/15,1611092.2,TUR,Turkey,Turkey,37.8829,36.3505
1/27/15,1613332.7,TUR,Turkey,Turkey,37.8829,36.3505
1/28/15,1615573.2,TUR,Turkey,Turkey,37.8829,36.3505
1/29/15,1617813.7,TUR,Turkey,Turkey,37.8829,36.3505
1/30/15,1620054.2,TUR,Turkey,Turkey,37.8829,36.3505
1/31/15,1622294.7,TUR,Turkey,Turkey,37.8829,36.3505
2/1/15,1624535.2,TUR,Turkey,Turkey,37.8829,36.3505
2/2/15,1626775.8,TUR,Turkey,Turkey,37.8829,36.3505
2/3/15,1629016.3,TUR,Turkey,Turkey,37.8829,36.3505
2/4/15,1631256.8,TUR,Turkey,Turkey,37.8829,36.3505
2/5/15,1633497.3,TUR,Turkey,Turkey,37.8829,36.3505
2/6/15,1635737.8,TUR,Turkey,Turkey,37.8829,36.3505
2/7/15,1637978.3,TUR,Turkey,Turkey,37.8829,36.3505
2/8/15,1640218.8,TUR,Turkey,Turkey,37.8829,36.3505
2/9/15,1642459.3,TUR,Turkey,Turkey,37.8829,36.3505
2/10/15,1644699.8,TUR,Turkey,Turkey,37.8829,36.3505
2/11/15,1646940.3,TUR,Turkey,Turkey,37.8829,36.3505
2/12/15,1649180.8,TUR,Turkey,Turkey,37.8829,36.3505
2/13/15,1651421.3,TUR,Turkey,Turkey,37.8829,36.3505
2/14/15,1653661.8,TUR,Turkey,Turkey,37.8829,36.3505
2/15/15,1655902.4,TUR,Turkey,Turkey,37.8829,36.3505
2/16/15,1658142.9,TUR,Turkey,Turkey,37.8829,36.3505
2/17/15,1660383.4,TUR,Turkey,Turkey,37.8829,36.3505
2/18/15,1662623.9,TUR,Turkey,Turkey,37.8829,36.3505
2/19/15,1664864.4,TUR,Turkey,Turkey,37.8829,36.3505
2/20/15,1667104.9,TUR,Turkey,Turkey,37.8829,36.3505
2/21/15,1669345.4,TUR,Turkey,Turkey,37.8829,36.3505
2/22/15,1671585.9,TUR,Turkey,Turkey,37.8829,36.3505
2/23/15,1673826.4,TUR,Turkey,Turkey,37.8829,36.3505
2/24/15,1676066.9,TUR,Turkey,Turkey,37.8829,36.3505
2/25/15,1678307.4,TUR,Turkey,Turkey,37.8829,36.3505
2/26/15,1680547.9,TUR,Turkey,Turkey,37.8829,36.3505
2/27/15,1682788.4,TUR,Turkey,Turkey,37.8829,36.3505
2/28/15,1685029,TUR,Turkey,Turkey,37.8829,36.3505
3/1/15,1687269.5,TUR,Turkey,Turkey,37.8829,36.3505
3/2/15,1689510,TUR,Turkey,Turkey,37.8829,36.3505
3/3/15,1691750.5,TUR,Turkey,Turkey,37.8829,36.3505
3/4/15,1693991,TUR,Turkey,Turkey,37.8829,36.3505
3/5/15,1696231.5,TUR,Turkey,Turkey,37.8829,36.3505
3/6/15,1698472,TUR,Turkey,Turkey,37.8829,36.3505
3/7/15,1701282.7,TUR,Turkey,Turkey,37.8829,36.3505
3/8/15,1704093.4,TUR,Turkey,Turkey,37.8829,36.3505
3/9/15,1706904.1,TUR,Turkey,Turkey,37.8829,36.3505
3/10/15,1709714.9,TUR,Turkey,Turkey,37.8829,36.3505
3/11/15,1712525.6,TUR,Turkey,Turkey,37.8829,36.3505
3/12/15,1715336.3,TUR,Turkey,Turkey,37.8829,36.3505
3/13/15,1718147,TUR,Turkey,Turkey,37.8829,36.3505
3/14/15,1721047.1,TUR,Turkey,Turkey,37.8829,36.3505
3/15/15,1723947.3,TUR,Turkey,Turkey,37.8829,36.3505
3/16/15,1726847.4,TUR,Turkey,Turkey,37.8829,36.3505
3/17/15,1729747.6,TUR,Turkey,Turkey,37.8829,36.3505
3/18/15,1732647.7,TUR,Turkey,Turkey,37.8829,36.3505
3/19/15,1735547.9,TUR,Turkey,Turkey,37.8829,36.3505
3/20/15,1738448,TUR,Turkey,Turkey,37.8829,36.3505
3/21/15,1738714,TUR,Turkey,Turkey,37.8829,36.3505
3/22/15,1738980,TUR,Turkey,Turkey,37.8829,36.3505
3/23/15,1739246,TUR,Turkey,Turkey,37.8829,36.3505
3/24/15,1739512,TUR,Turkey,Turkey,37.8829,36.3505
3/25/15,1739778,TUR,Turkey,Turkey,37.8829,36.3505
3/26/15,1740044,TUR,Turkey,Turkey,37.8829,36.3505
3/27/15,1740310,TUR,Turkey,Turkey,37.8829,36.3505
3/28/15,1740576,TUR,Turkey,Turkey,37.8829,36.3505
3/29/15,1740842,TUR,Turkey,Turkey,37.8829,36.3505
3/30/15,1741108,TUR,Turkey,Turkey,37.8829,36.3505
3/31/15,1741374,TUR,Turkey,Turkey,37.8829,36.3505
4/1/15,1743045.8,TUR,Turkey,Turkey,37.8829,36.3505
4/2/15,1744717.6,TUR,Turkey,Turkey,37.8829,36.3505
4/3/15,1746389.4,TUR,Turkey,Turkey,37.8829,36.3505
4/4/15,1748061.2,TUR,Turkey,Turkey,37.8829,36.3505
4/5/15,1749733,TUR,Turkey,Turkey,37.8829,36.3505
4/6/15,1751404.8,TUR,Turkey,Turkey,37.8829,36.3505
4/7/15,1753076.6,TUR,Turkey,Turkey,37.8829,36.3505
4/8/15,1754748.4,TUR,Turkey,Turkey,37.8829,36.3505
4/9/15,1756420.2,TUR,Turkey,Turkey,37.8829,36.3505
4/10/15,1758092,TUR,Turkey,Turkey,37.8829,36.3505
4/11/15,1758164.7,TUR,Turkey,Turkey,37.8829,36.3505
4/12/15,1758237.4,TUR,Turkey,Turkey,37.8829,36.3505
4/13/15,1758310.1,TUR,Turkey,Turkey,37.8829,36.3505
4/14/15,1758382.8,TUR,Turkey,Turkey,37.8829,36.3505
4/15/15,1758455.5,TUR,Turkey,Turkey,37.8829,36.3505
4/16/15,1758528.2,TUR,Turkey,Turkey,37.8829,36.3505
4/17/15,1758600.9,TUR,Turkey,Turkey,37.8829,36.3505
4/18/15,1758673.6,TUR,Turkey,Turkey,37.8829,36.3505
4/19/15,1758746.3,TUR,Turkey,Turkey,37.8829,36.3505
4/20/15,1758819,TUR,Turkey,Turkey,37.8829,36.3505
4/21/15,1758891.7,TUR,Turkey,Turkey,37.8829,36.3505
4/22/15,1758964.4,TUR,Turkey,Turkey,37.8829,36.3505
4/23/15,1759037.1,TUR,Turkey,Turkey,37.8829,36.3505
4/24/15,1759109.8,TUR,Turkey,Turkey,37.8829,36.3505
4/25/15,1759182.5,TUR,Turkey,Turkey,37.8829,36.3505
4/26/15,1759255.2,TUR,Turkey,Turkey,37.8829,36.3505
4/27/15,1759327.9,TUR,Turkey,Turkey,37.8829,36.3505
4/28/15,1759400.6,TUR,Turkey,Turkey,37.8829,36.3505
4/29/15,1759473.3,TUR,Turkey,Turkey,37.8829,36.3505
4/30/15,1759546,TUR,Turkey,Turkey,37.8829,36.3505
5/1/15,1759621,TUR,Turkey,Turkey,37.8829,36.3505
5/2/15,1759696,TUR,Turkey,Turkey,37.8829,36.3505
5/3/15,1759771,TUR,Turkey,Turkey,37.8829,36.3505
5/4/15,1759846,TUR,Turkey,Turkey,37.8829,36.3505
5/5/15,1759935.1,TUR,Turkey,Turkey,37.8829,36.3505
5/6/15,1760024.2,TUR,Turkey,Turkey,37.8829,36.3505
5/7/15,1760113.4,TUR,Turkey,Turkey,37.8829,36.3505
5/8/15,1760202.5,TUR,Turkey,Turkey,37.8829,36.3505
5/9/15,1760291.6,TUR,Turkey,Turkey,37.8829,36.3505
5/10/15,1760380.7,TUR,Turkey,Turkey,37.8829,36.3505
5/11/15,1760469.8,TUR,Turkey,Turkey,37.8829,36.3505
5/12/15,1760558.9,TUR,Turkey,Turkey,37.8829,36.3505
5/13/15,1760648.1,TUR,Turkey,Turkey,37.8829,36.3505
5/14/15,1760737.2,TUR,Turkey,Turkey,37.8829,36.3505
5/15/15,1760826.3,TUR,Turkey,Turkey,37.8829,36.3505
5/16/15,1760915.4,TUR,Turkey,Turkey,37.8829,36.3505
5/17/15,1761004.5,TUR,Turkey,Turkey,37.8829,36.3505
5/18/15,1761093.6,TUR,Turkey,Turkey,37.8829,36.3505
5/19/15,1761182.8,TUR,Turkey,Turkey,37.8829,36.3505
5/20/15,1761271.9,TUR,Turkey,Turkey,37.8829,36.3505
5/21/15,1761361,TUR,Turkey,Turkey,37.8829,36.3505
5/22/15,1761386,TUR,Turkey,Turkey,37.8829,36.3505
5/23/15,1761411,TUR,Turkey,Turkey,37.8829,36.3505
5/24/15,1761436,TUR,Turkey,Turkey,37.8829,36.3505
5/25/15,1761461,TUR,Turkey,Turkey,37.8829,36.3505
5/26/15,1761486,TUR,Turkey,Turkey,37.8829,36.3505
5/27/15,1762038.4,TUR,Turkey,Turkey,37.8829,36.3505
5/28/15,1762590.9,TUR,Turkey,Turkey,37.8829,36.3505
5/29/15,1763143.3,TUR,Turkey,Turkey,37.8829,36.3505
5/30/15,1763695.8,TUR,Turkey,Turkey,37.8829,36.3505
5/31/15,1764248.3,TUR,Turkey,Turkey,37.8829,36.3505
6/1/15,1764800.7,TUR,Turkey,Turkey,37.8829,36.3505
6/2/15,1765353.2,TUR,Turkey,Turkey,37.8829,36.3505
6/3/15,1765905.6,TUR,Turkey,Turkey,37.8829,36.3505
6/4/15,1766458.1,TUR,Turkey,Turkey,37.8829,36.3505
6/5/15,1767010.5,TUR,Turkey,Turkey,37.8829,36.3505
6/6/15,1767562.9,TUR,Turkey,Turkey,37.8829,36.3505
6/7/15,1768115.4,TUR,Turkey,Turkey,37.8829,36.3505
6/8/15,1768667.8,TUR,Turkey,Turkey,37.8829,36.3505
6/9/15,1769220.3,TUR,Turkey,Turkey,37.8829,36.3505
6/10/15,1769772.8,TUR,Turkey,Turkey,37.8829,36.3505
6/11/15,1770325.2,TUR,Turkey,Turkey,37.8829,36.3505
6/12/15,1770877.7,TUR,Turkey,Turkey,37.8829,36.3505
6/13/15,1771430.1,TUR,Turkey,Turkey,37.8829,36.3505
6/14/15,1771982.6,TUR,Turkey,Turkey,37.8829,36.3505
6/15/15,1772535,TUR,Turkey,Turkey,37.8829,36.3505
6/16/15,1773898.3,TUR,Turkey,Turkey,37.8829,36.3505
6/17/15,1775261.7,TUR,Turkey,Turkey,37.8829,36.3505
6/18/15,1776625,TUR,Turkey,Turkey,37.8829,36.3505
6/19/15,1777988.3,TUR,Turkey,Turkey,37.8829,36.3505
6/20/15,1779351.7,TUR,Turkey,Turkey,37.8829,36.3505
6/21/15,1780715,TUR,Turkey,Turkey,37.8829,36.3505
6/22/15,1782078.3,TUR,Turkey,Turkey,37.8829,36.3505
6/23/15,1783441.7,TUR,Turkey,Turkey,37.8829,36.3505
6/24/15,1784805,TUR,Turkey,Turkey,37.8829,36.3505
6/25/15,1786168.3,TUR,Turkey,Turkey,37.8829,36.3505
6/26/15,1787531.7,TUR,Turkey,Turkey,37.8829,36.3505
6/27/15,1788895,TUR,Turkey,Turkey,37.8829,36.3505
6/28/15,1790258.3,TUR,Turkey,Turkey,37.8829,36.3505
6/29/15,1791621.7,TUR,Turkey,Turkey,37.8829,36.3505
6/30/15,1792985,TUR,Turkey,Turkey,37.8829,36.3505
7/1/15,1794348.3,TUR,Turkey,Turkey,37.8829,36.3505
7/2/15,1795711.7,TUR,Turkey,Turkey,37.8829,36.3505
7/3/15,1797075,TUR,Turkey,Turkey,37.8829,36.3505
7/4/15,1798438.3,TUR,Turkey,Turkey,37.8829,36.3505
7/5/15,1799801.7,TUR,Turkey,Turkey,37.8829,36.3505
7/6/15,1801165,TUR,Turkey,Turkey,37.8829,36.3505
7/7/15,1802528.3,TUR,Turkey,Turkey,37.8829,36.3505
7/8/15,1803891.7,TUR,Turkey,Turkey,37.8829,36.3505
7/9/15,1805255,TUR,Turkey,Turkey,37.8829,36.3505
7/10/15,1808100.6,TUR,Turkey,Turkey,37.8829,36.3505
7/11/15,1810946.2,TUR,Turkey,Turkey,37.8829,36.3505
7/12/15,1813791.9,TUR,Turkey,Turkey,37.8829,36.3505
7/13/15,1816637.5,TUR,Turkey,Turkey,37.8829,36.3505
7/14/15,1819483.1,TUR,Turkey,Turkey,37.8829,36.3505
7/15/15,1822328.7,TUR,Turkey,Turkey,37.8829,36.3505
7/16/15,1825174.3,TUR,Turkey,Turkey,37.8829,36.3505
7/17/15,1828019.9,TUR,Turkey,Turkey,37.8829,36.3505
7/18/15,1830865.6,TUR,Turkey,Turkey,37.8829,36.3505
7/19/15,1833711.2,TUR,Turkey,Turkey,37.8829,36.3505
7/20/15,1836556.8,TUR,Turkey,Turkey,37.8829,36.3505
7/21/15,1839402.4,TUR,Turkey,Turkey,37.8829,36.3505
7/22/15,1842248,TUR,Turkey,Turkey,37.8829,36.3505
7/23/15,1845093.6,TUR,Turkey,Turkey,37.8829,36.3505
7/24/15,1847939.3,TUR,Turkey,Turkey,37.8829,36.3505
7/25/15,1850784.9,TUR,Turkey,Turkey,37.8829,36.3505
7/26/15,1853630.5,TUR,Turkey,Turkey,37.8829,36.3505
7/27/15,1856476.1,TUR,Turkey,Turkey,37.8829,36.3505
7/28/15,1859321.7,TUR,Turkey,Turkey,37.8829,36.3505
7/29/15,1862167.3,TUR,Turkey,Turkey,37.8829,36.3505
7/30/15,1865013,TUR,Turkey,Turkey,37.8829,36.3505
7/31/15,1867858.6,TUR,Turkey,Turkey,37.8829,36.3505
8/1/15,1870704.2,TUR,Turkey,Turkey,37.8829,36.3505
8/2/15,1873549.8,TUR,Turkey,Turkey,37.8829,36.3505
8/3/15,1876395.4,TUR,Turkey,Turkey,37.8829,36.3505
8/4/15,1879241,TUR,Turkey,Turkey,37.8829,36.3505
8/5/15,1882086.7,TUR,Turkey,Turkey,37.8829,36.3505
8/6/15,1884932.3,TUR,Turkey,Turkey,37.8829,36.3505
8/7/15,1887777.9,TUR,Turkey,Turkey,37.8829,36.3505
8/8/15,1890623.5,TUR,Turkey,Turkey,37.8829,36.3505
8/9/15,1893469.1,TUR,Turkey,Turkey,37.8829,36.3505
8/10/15,1896314.7,TUR,Turkey,Turkey,37.8829,36.3505
8/11/15,1899160.4,TUR,Turkey,Turkey,37.8829,36.3505
8/12/15,1902006,TUR,Turkey,Turkey,37.8829,36.3505
8/13/15,1904851.6,TUR,Turkey,Turkey,37.8829,36.3505
8/14/15,1907697.2,TUR,Turkey,Turkey,37.8829,36.3505
8/15/15,1910542.8,TUR,Turkey,Turkey,37.8829,36.3505
8/16/15,1913388.4,TUR,Turkey,Turkey,37.8829,36.3505
8/17/15,1916234.1,TUR,Turkey,Turkey,37.8829,36.3505
8/18/15,1919079.7,TUR,Turkey,Turkey,37.8829,36.3505
8/19/15,1921925.3,TUR,Turkey,Turkey,37.8829,36.3505
8/20/15,1924770.9,TUR,Turkey,Turkey,37.8829,36.3505
8/21/15,1927616.5,TUR,Turkey,Turkey,37.8829,36.3505
8/22/15,1930462.1,TUR,Turkey,Turkey,37.8829,36.3505
8/23/15,1933307.8,TUR,Turkey,Turkey,37.8829,36.3505
8/24/15,1936153.4,TUR,Turkey,Turkey,37.8829,36.3505
8/25/15,1938999,TUR,Turkey,Turkey,37.8829,36.3505
8/26/15,1942506.7,TUR,Turkey,Turkey,37.8829,36.3505
8/27/15,1946014.3,TUR,Turkey,Turkey,37.8829,36.3505
8/28/15,1949522,TUR,Turkey,Turkey,37.8829,36.3505
8/29/15,1953029.6,TUR,Turkey,Turkey,37.8829,36.3505
8/30/15,1956537.3,TUR,Turkey,Turkey,37.8829,36.3505
8/31/15,1960044.9,TUR,Turkey,Turkey,37.8829,36.3505
9/1/15,1963552.6,TUR,Turkey,Turkey,37.8829,36.3505
9/2/15,1967060.3,TUR,Turkey,Turkey,37.8829,36.3505
9/3/15,1970567.9,TUR,Turkey,Turkey,37.8829,36.3505
9/4/15,1974075.6,TUR,Turkey,Turkey,37.8829,36.3505
9/5/15,1977583.2,TUR,Turkey,Turkey,37.8829,36.3505
9/6/15,1981090.9,TUR,Turkey,Turkey,37.8829,36.3505
9/7/15,1984598.6,TUR,Turkey,Turkey,37.8829,36.3505
9/8/15,1988106.2,TUR,Turkey,Turkey,37.8829,36.3505
9/9/15,1991613.9,TUR,Turkey,Turkey,37.8829,36.3505
9/10/15,1995121.5,TUR,Turkey,Turkey,37.8829,36.3505
9/11/15,1998629.2,TUR,Turkey,Turkey,37.8829,36.3505
9/12/15,2002136.8,TUR,Turkey,Turkey,37.8829,36.3505
9/13/15,2005644.5,TUR,Turkey,Turkey,37.8829,36.3505
9/14/15,2009152.2,TUR,Turkey,Turkey,37.8829,36.3505
9/15/15,2012659.8,TUR,Turkey,Turkey,37.8829,36.3505
9/16/15,2016167.5,TUR,Turkey,Turkey,37.8829,36.3505
9/17/15,2019675.1,TUR,Turkey,Turkey,37.8829,36.3505
9/18/15,2023182.8,TUR,Turkey,Turkey,37.8829,36.3505
9/19/15,2026690.4,TUR,Turkey,Turkey,37.8829,36.3505
9/20/15,2030198.1,TUR,Turkey,Turkey,37.8829,36.3505
9/21/15,2033705.8,TUR,Turkey,Turkey,37.8829,36.3505
9/22/15,2037213.4,TUR,Turkey,Turkey,37.8829,36.3505
9/23/15,2040721.1,TUR,Turkey,Turkey,37.8829,36.3505
9/24/15,2044228.7,TUR,Turkey,Turkey,37.8829,36.3505
9/25/15,2047736.4,TUR,Turkey,Turkey,37.8829,36.3505
9/26/15,2051244.1,TUR,Turkey,Turkey,37.8829,36.3505
9/27/15,2054751.7,TUR,Turkey,Turkey,37.8829,36.3505
9/28/15,2058259.4,TUR,Turkey,Turkey,37.8829,36.3505
9/29/15,2061767,TUR,Turkey,Turkey,37.8829,36.3505
9/30/15,2065274.7,TUR,Turkey,Turkey,37.8829,36.3505
10/1/15,2068782.3,TUR,Turkey,Turkey,37.8829,36.3505
10/2/15,2072290,TUR,Turkey,Turkey,37.8829,36.3505
10/3/15,2075696.3,TUR,Turkey,Turkey,37.8829,36.3505
10/4/15,2079102.7,TUR,Turkey,Turkey,37.8829,36.3505
10/5/15,2082509,TUR,Turkey,Turkey,37.8829,36.3505
10/6/15,2085915.4,TUR,Turkey,Turkey,37.8829,36.3505
10/7/15,2089321.7,TUR,Turkey,Turkey,37.8829,36.3505
10/8/15,2092728.1,TUR,Turkey,Turkey,37.8829,36.3505
10/9/15,2096134.4,TUR,Turkey,Turkey,37.8829,36.3505
10/10/15,2099540.8,TUR,Turkey,Turkey,37.8829,36.3505
10/11/15,2102947.1,TUR,Turkey,Turkey,37.8829,36.3505
10/12/15,2106353.4,TUR,Turkey,Turkey,37.8829,36.3505
10/13/15,2109759.8,TUR,Turkey,Turkey,37.8829,36.3505
10/14/15,2113166.1,TUR,Turkey,Turkey,37.8829,36.3505
10/15/15,2116572.5,TUR,Turkey,Turkey,37.8829,36.3505
10/16/15,2119978.8,TUR,Turkey,Turkey,37.8829,36.3505
10/17/15,2123385.2,TUR,Turkey,Turkey,37.8829,36.3505
10/18/15,2126791.5,TUR,Turkey,Turkey,37.8829,36.3505
10/19/15,2130197.8,TUR,Turkey,Turkey,37.8829,36.3505
10/20/15,2133604.2,TUR,Turkey,Turkey,37.8829,36.3505
10/21/15,2137010.5,TUR,Turkey,Turkey,37.8829,36.3505
10/22/15,2140416.9,TUR,Turkey,Turkey,37.8829,36.3505
10/23/15,2143823.2,TUR,Turkey,Turkey,37.8829,36.3505
10/24/15,2147229.6,TUR,Turkey,Turkey,37.8829,36.3505
10/25/15,2150635.9,TUR,Turkey,Turkey,37.8829,36.3505
10/26/15,2154042.3,TUR,Turkey,Turkey,37.8829,36.3505
10/27/15,2157448.6,TUR,Turkey,Turkey,37.8829,36.3505
10/28/15,2160854.9,TUR,Turkey,Turkey,37.8829,36.3505
10/29/15,2164261.3,TUR,Turkey,Turkey,37.8829,36.3505
10/30/15,2167667.6,TUR,Turkey,Turkey,37.8829,36.3505
10/31/15,2171074,TUR,Turkey,Turkey,37.8829,36.3505
11/1/15,2174480.3,TUR,Turkey,Turkey,37.8829,36.3505
11/2/15,2177886.7,TUR,Turkey,Turkey,37.8829,36.3505
11/3/15,2181293,TUR,Turkey,Turkey,37.8829,36.3505
11/4/15,2184282.4,TUR,Turkey,Turkey,37.8829,36.3505
11/5/15,2187271.8,TUR,Turkey,Turkey,37.8829,36.3505
